MAL_ID	Name	Score	Genders	English name	Japanese name	Type	Episodes	Aired	Premiered	Producers	Licensors	Studios	Source	Duration	Rating	Ranked	Popularity	Members	Favorites	Watching	Completed	On-Hold	Dropped	Plan to Watch	Score-10	Score-9	Score-8	Score-7	Score-6	Score-5	Score-4	Score-3	Score-2	Score-1	Theme	Demographic	Themes	Genre	Spanish	French	German	Demographics	Previewed
50383	VERSEⁿ: Episodeⁿ - Kuusou		Fantasy	Unknown	VERSEⁿ - Episodeⁿ | 空想	ONA	1	Nov 12, 2021	Unknown	Unknown	Unknown	Enishiya	Original	1 min.	PG-13 - Teens 13 or older	"8392"	14881	594	1	22	406	5	28	133	16	7	22	65	66	42	14	3	3	4				"Fantasy
           

            Fantasy"					
50923	Mushikaburi-hime		Drama, Fantasy, Romance, Josei	Bibliophile Princess	虫かぶり姫	TV	12	Oct 6, 2022 to Dec 22, 2022	Fall 2022	AT-X, Tokyo MX, Kansai Telecasting, Ichijinsha, BS NTV, Kadokawa	Sentai Filmworks	Madhouse	Light novel	23 min. per ep.	PG-13 - Teens 13 or older	"4753"	2561	67961	437	11309	25904	2313	5050	23385	1546	1614	3829	7053	5091	2512	954	321	148	145		"Josei
            

             Josei"							
50923	Mushikaburi-hime		Drama, Fantasy, Romance, Josei	Bibliophile Princess	虫かぶり姫	TV	12	Oct 6, 2022 to Dec 22, 2022	Fall 2022	AT-X, Tokyo MX, Kansai Telecasting, Ichijinsha, BS NTV, Kadokawa	Sentai Filmworks	Madhouse	Light novel	23 min. per ep.	PG-13 - Teens 13 or older	"4753"	2561	67961	437	11309	25904	2313	5050	23385	1546	1614	3829	7053	5091	2512	954	321	148	145		"Josei
            

             Josei"							
50985	Chimimo		Comedy, Mythology	Chimimo	ちみも	TV	12	Jul 8, 2022 to Sep 23, 2022	Summer 2022	Shochiku, Studio Mausu, ensky, Shueisha, Toy's Factory, Marui Group, ADK Emotions, BS Asahi, TV Tokyo Communications	Sentai Filmworks	Shin-Ei Animation	Original	24 min. per ep.	G - All Ages	"4706"	9012	3841	26	419	1152	176	598	1496	94	84	210	333	237	149	44	18	19	29	"Mythology
           

            Mythology"			"Comedy
           

            Comedy"					
50985	Chimimo		Comedy, Mythology	Chimimo	ちみも	TV	12	Jul 8, 2022 to Sep 23, 2022	Summer 2022	Shochiku, Studio Mausu, ensky, Shueisha, Toy's Factory, Marui Group, ADK Emotions, BS Asahi, TV Tokyo Communications	Sentai Filmworks	Shin-Ei Animation	Original	24 min. per ep.	G - All Ages	"4706"	9012	3841	26	419	1152	176	598	1496	94	84	210	333	237	149	44	18	19	29	"Mythology
           

            Mythology"			"Comedy
           

            Comedy"					
51050	Saturn		Music, Space	Saturn	サターン	Music	1	Mar 6, 2020	Unknown	Unknown	Unknown	Unknown	Original	4 min.	G - All Ages	"N/A"	17677	321	0	10	265	4	10	32	12	6	9	32	48	49	13	10	4	9			"Music
           

            Music
           
           ,
           
            Space
           

            Space"						
51050	Saturn		Music, Space	Saturn	サターン	Music	1	Mar 6, 2020	Unknown	Unknown	Unknown	Unknown	Original	4 min.	G - All Ages	"N/A"	17677	321	0	10	265	4	10	32	12	6	9	32	48	49	13	10	4	9			"Music
           

            Music
           
           ,
           
            Space
           

            Space"						
51323	Solidarieta wa Mahou no Hana		Music, Kids	Unknown	ソリダリエタはまほうの花	Music	1	Unknown	Unknown	NHK	Unknown	Unknown	Original	2 min.	PG - Children	"N/A"	21631	100	0	5	63	8	11	13	6	Unknown	Unknown	3	2	13	7	4	Unknown	8	"Music
           

            Music"	"Kids
           

            Kids"							
51323	Solidarieta wa Mahou no Hana		Music, Kids	Unknown	ソリダリエタはまほうの花	Music	1	Unknown	Unknown	NHK	Unknown	Unknown	Original	2 min.	PG - Children	"N/A"	21631	100	0	5	63	8	11	13	6	Unknown	Unknown	3	2	13	7	4	Unknown	8	"Music
           

            Music"	"Kids
           

            Kids"							
51811	Fake.Fake.Fake		Idols (Female), Music	Unknown	Fake.Fake.Fake	Music	1	Apr 30, 2019	Unknown	Hololive Production, INoNaKa Music	Unknown	Unknown	Original	3 min.	PG-13 - Teens 13 or older	"N/A"	12124	1335	5	58	949	12	23	293	77	28	90	134	159	100	31	20	9	11			"Idols (Female)
           

            Idols (Female)
           
           ,
           
            Music
           

            Music"						
51811	Fake.Fake.Fake		Idols (Female), Music	Unknown	Fake.Fake.Fake	Music	1	Apr 30, 2019	Unknown	Hololive Production, INoNaKa Music	Unknown	Unknown	Original	3 min.	PG-13 - Teens 13 or older	"N/A"	12124	1335	5	58	949	12	23	293	77	28	90	134	159	100	31	20	9	11			"Idols (Female)
           

            Idols (Female)
           
           ,
           
            Music
           

            Music"						
51912	Bouto		Action, Music	Mob	暴徒	Music	1	May 23, 2022	Unknown	Unknown	Unknown	Khara	Original	3 min.	R - 17+ (violence & profanity)	"N/A"	12911	1048	7	17	916	5	16	94	77	64	140	203	91	45	16	2	8	6	"Music
            

             Music"			"Action
            

             Action"					
51912	Bouto		Action, Music	Mob	暴徒	Music	1	May 23, 2022	Unknown	Unknown	Unknown	Khara	Original	3 min.	R - 17+ (violence & profanity)	"N/A"	12911	1048	7	17	916	5	16	94	77	64	140	203	91	45	16	2	8	6	"Music
            

             Music"			"Action
            

             Action"					
52081	Edomae Elf		Comedy, Supernatural, Shounen	Otaku Elf	江戸前エルフ	TV	12	Apr 8, 2023 to Jun 24, 2023	Spring 2023	Mainichi Broadcasting System, Kodansha, Nikkatsu, NetEase, Heart Company, INSPION Edge	Sentai Filmworks	C2C	Manga	24 min. per ep.	PG-13 - Teens 13 or older	"2687"	2887	54535	172	8644	20609	1840	4156	19286	1419	1721	4657	6484	3242	1357	422	136	60	66		"Shounen
            

             Shounen"							
52081	Edomae Elf		Comedy, Supernatural, Shounen	Otaku Elf	江戸前エルフ	TV	12	Apr 8, 2023 to Jun 24, 2023	Spring 2023	Mainichi Broadcasting System, Kodansha, Nikkatsu, NetEase, Heart Company, INSPION Edge	Sentai Filmworks	C2C	Manga	24 min. per ep.	PG-13 - Teens 13 or older	"2687"	2887	54535	172	8644	20609	1840	4156	19286	1419	1721	4657	6484	3242	1357	422	136	60	66		"Shounen
            

             Shounen"							
52295	Mahoutsukai Reimeiki PV		Action, Fantasy	The Dawn of the Witch PV	「魔法使い黎明期」プロモーションアニメ	ONA	1	Mar 8, 2021	Unknown	Unknown	Unknown	Unknown	Manga	1 min.	PG-13 - Teens 13 or older	"11103"	15191	547	0	21	293	13	42	178	19	Unknown	5	16	44	52	14	6	5	8									
52295	Mahoutsukai Reimeiki PV		Action, Fantasy	The Dawn of the Witch PV	「魔法使い黎明期」プロモーションアニメ	ONA	1	Mar 8, 2021	Unknown	Unknown	Unknown	Unknown	Manga	1 min.	PG-13 - Teens 13 or older	"11103"	15191	547	0	21	293	13	42	178	19	Unknown	5	16	44	52	14	6	5	8									
52485	Mameshiba 2nd Season		Comedy	Unknown	豆しば ２ndシーズン	ONA	Unknown	Oct 22, 2021 to ?	Unknown	Unknown	Unknown	Unknown	Original	44 sec.	G - All Ages	"16056"	16261	431	0	83	0	50	63	235	7	1	2	1	6	8	4	4	2	5				"Comedy
           

            Comedy"					
52485	Mameshiba 2nd Season		Comedy	Unknown	豆しば ２ndシーズン	ONA	Unknown	Oct 22, 2021 to ?	Unknown	Unknown	Unknown	Unknown	Original	44 sec.	G - All Ages	"16056"	16261	431	0	83	0	50	63	235	7	1	2	1	6	8	4	4	2	5				"Comedy
           

            Comedy"					
52706	Dongwu Kuanghuan Jie		Comedy, Fantasy, Anthropomorphic	Carnival of The Animals	动物狂欢节	Movie	1	Jan 28, 2009	Unknown	Unknown	Unknown	Unknown	Original	1 min.	PG - Children	"19348"	22373	83	0	5	27	2	22	27	4	Unknown	Unknown	Unknown	3	3	2	1	1	2	"Anthropomorphic
            

             Anthropomorphic"								
52706	Dongwu Kuanghuan Jie		Comedy, Fantasy, Anthropomorphic	Carnival of The Animals	动物狂欢节	Movie	1	Jan 28, 2009	Unknown	Unknown	Unknown	Unknown	Original	1 min.	PG - Children	"19348"	22373	83	0	5	27	2	22	27	4	Unknown	Unknown	Unknown	3	3	2	1	1	2	"Anthropomorphic
            

             Anthropomorphic"								
52767	38-39°C		Drama	Unknown	38-39°C	Movie	1	Apr 20, 2012	Unknown	Unknown	Unknown	Unknown	Original	7 min.	PG-13 - Teens 13 or older	"18116"	20454	155	1	6	96	1	21	31	4	Unknown	Unknown	5	11	14	11	5	6	12				"Drama
           

            Drama"					
52767	38-39°C		Drama	Unknown	38-39°C	Movie	1	Apr 20, 2012	Unknown	Unknown	Unknown	Unknown	Original	7 min.	PG-13 - Teens 13 or older	"18116"	20454	155	1	6	96	1	21	31	4	Unknown	Unknown	5	11	14	11	5	6	12				"Drama
           

            Drama"					
52985	Dekoboko Majo no Oyako Jijou		Comedy, Fantasy, Gag Humor	The Family Circumstances of the Irregular Witch	でこぼこ魔女の親子事情	TV	12	Oct 1, 2023 to Dec 10, 2023	Fall 2023	Nikkatsu, Flex Comix, King Records, Yomiuri TV Enterprise, Happinet Phantom Studios, Saber Links	Unknown	A-Real	4-koma manga	23 min. per ep.	PG-13 - Teens 13 or older	"4924"	3448	39367	107	14055	5097	742	3498	15975	618	505	1359	2654	2176	1130	525	200	94	104	"Gag Humor
            

             Gag Humor"								
52985	Dekoboko Majo no Oyako Jijou		Comedy, Fantasy, Gag Humor	The Family Circumstances of the Irregular Witch	でこぼこ魔女の親子事情	TV	12	Oct 1, 2023 to Dec 10, 2023	Fall 2023	Nikkatsu, Flex Comix, King Records, Yomiuri TV Enterprise, Happinet Phantom Studios, Saber Links	Unknown	A-Real	4-koma manga	23 min. per ep.	PG-13 - Teens 13 or older	"4924"	3448	39367	107	14055	5097	742	3498	15975	618	505	1359	2654	2176	1130	525	200	94	104	"Gag Humor
            

             Gag Humor"								
53028	Ni Yao Relie de Qin Qin Die		Avant Garde, Erotica	Who's the Daddy	你要热烈地亲亲爹	Movie	1	Feb 9, 2017	Unknown	Unknown	Unknown	Wong Ping Animation Lab	Original	9 min.	R+ - Mild Nudity	"N/A"	19754	196	0	9	120	2	36	29	7	Unknown	Unknown	2	4	10	11	8	8	18									
53028	Ni Yao Relie de Qin Qin Die		Avant Garde, Erotica	Who's the Daddy	你要热烈地亲亲爹	Movie	1	Feb 9, 2017	Unknown	Unknown	Unknown	Wong Ping Animation Lab	Original	9 min.	R+ - Mild Nudity	"N/A"	19754	196	0	9	120	2	36	29	7	Unknown	Unknown	2	4	10	11	8	8	18									
53050	Kanojo, Okarishimasu 3rd Season		Comedy, Romance, Adult Cast, Harem, Shounen	Rent-a-Girlfriend Season 3	彼女、お借りします	TV	12	Jul 8, 2023 to Sep 30, 2023	Summer 2023	Mainichi Broadcasting System, Kodansha, DMM.com	Unknown	TMS Entertainment	Manga	23 min. per ep.	PG-13 - Teens 13 or older	"3752"	1494	149031	893	24527	62397	2543	3766	55798	4323	4850	11871	17870	9165	3660	1774	820	497	865		"Shounen
            

             Shounen"	"Adult Cast
            

             Adult Cast
            
            ,
            
             Harem
            

             Harem"						
53050	Kanojo, Okarishimasu 3rd Season		Comedy, Romance, Adult Cast, Harem, Shounen	Rent-a-Girlfriend Season 3	彼女、お借りします	TV	12	Jul 8, 2023 to Sep 30, 2023	Summer 2023	Mainichi Broadcasting System, Kodansha, DMM.com	Unknown	TMS Entertainment	Manga	23 min. per ep.	PG-13 - Teens 13 or older	"3752"	1494	149031	893	24527	62397	2543	3766	55798	4323	4850	11871	17870	9165	3660	1774	820	497	865		"Shounen
            

             Shounen"	"Adult Cast
            

             Adult Cast
            
            ,
            
             Harem
            

             Harem"						
53702	Imouto wa Gal Kawaii		Hentai	Unknown	いもうとはGALかわいい	OVA	Unknown	Feb 3, 2023 to ?	Unknown	Mary Jane	Unknown	New Generation	Light novel	16 min.	Rx - Hentai	"N/A"	8537	4557	23	2342	4	700	246	1265	164	122	261	394	313	146	60	31	14	22				"Hentai
           

            Hentai"					
53702	Imouto wa Gal Kawaii		Hentai	Unknown	いもうとはGALかわいい	OVA	Unknown	Feb 3, 2023 to ?	Unknown	Mary Jane	Unknown	New Generation	Light novel	16 min.	Rx - Hentai	"N/A"	8537	4557	23	2342	4	700	246	1265	164	122	261	394	313	146	60	31	14	22				"Hentai
           

            Hentai"					
54000	Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season		Action, Fantasy, Romance, Harem, Isekai, Mecha, Reincarnation, School	Trapped in a Dating Sim:The World of Otome Games is Tough for Mobs Season 2	乙女ゲー世界はモブに厳しい世界です 2	TV	Unknown	Unknown	Unknown	Kadokawa	Unknown	Unknown	Light novel	Unknown	PG-13 - Teens 13 or older	"N/A"	3559	37180	201	1	0	2	0	37177	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown			"Harem
            

             Harem
            
            ,
            
             Isekai
            

             Isekai
            
            ,
            
             Mecha
            

             Mecha
            
            ,
            
             Reincarnation
            

             Reincarnation
            
            ,
            
             School
            

             School"						
54000	Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season		Action, Fantasy, Romance, Harem, Isekai, Mecha, Reincarnation, School	Trapped in a Dating Sim:The World of Otome Games is Tough for Mobs Season 2	乙女ゲー世界はモブに厳しい世界です 2	TV	Unknown	Unknown	Unknown	Kadokawa	Unknown	Unknown	Light novel	Unknown	PG-13 - Teens 13 or older	"N/A"	3559	37180	201	1	0	2	0	37177	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown			"Harem
            

             Harem
            
            ,
            
             Isekai
            

             Isekai
            
            ,
            
             Mecha
            

             Mecha
            
            ,
            
             Reincarnation
            

             Reincarnation
            
            ,
            
             School
            

             School"						
54042	Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai		Comedy	Fate/Grand Order:You've Lost Ritsuka Fujimaru	Fate/Grand Order 藤丸立香はわからない	ONA	33	Feb 4, 2023 to Jul 30, 2023	Unknown	Notes, INSPION Edge	Unknown	DLE	Manga	2 min. per ep.	PG-13 - Teens 13 or older	"2851"	7694	5914	19	791	1209	154	136	3624	165	124	287	334	168	79	28	16	5	7				"Comedy
            

             Comedy"					
54042	Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai		Comedy	Fate/Grand Order:You've Lost Ritsuka Fujimaru	Fate/Grand Order 藤丸立香はわからない	ONA	33	Feb 4, 2023 to Jul 30, 2023	Unknown	Notes, INSPION Edge	Unknown	DLE	Manga	2 min. per ep.	PG-13 - Teens 13 or older	"2851"	7694	5914	19	791	1209	154	136	3624	165	124	287	334	168	79	28	16	5	7				"Comedy
            

             Comedy"					
54449	Ishura		Action, Adventure, Fantasy, Gore, Isekai	Unknown	異修羅	TV	Unknown	Jan 3, 2024 to ?	Winter 2024	Magic Capsule, Kadokawa, Kusanagi	Unknown	Passione	Light novel	Unknown	R - 17+ (violence & profanity)	"N/A"	5411	14176	54	71	1	27	4	14073	8	2	1	4	6	1	Unknown	Unknown	Unknown	Unknown			"Gore
           

            Gore
           
           ,
           
            Isekai
           

            Isekai"						Nov 19, 2023
54449	Ishura		Action, Adventure, Fantasy, Gore, Isekai	Unknown	異修羅	TV	Unknown	Jan 3, 2024 to ?	Winter 2024	Magic Capsule, Kadokawa, Kusanagi	Unknown	Passione	Light novel	Unknown	R - 17+ (violence & profanity)	"N/A"	5411	14176	54	71	1	27	4	14073	8	2	1	4	6	1	Unknown	Unknown	Unknown	Unknown			"Gore
           

            Gore
           
           ,
           
            Isekai
           

            Isekai"						Nov 19, 2023
54683	Saikyou Onmyouji Mini		Comedy	Unknown	最強陰陽師みに	ONA	18	Dec 26, 2022 to Mar 28, 2023	Unknown	Unknown	Unknown	AQUA ARIS	Light novel	1 min. per ep.	PG-13 - Teens 13 or older	"10749"	14240	712	0	46	346	42	50	228	20	2	8	15	56	57	15	9	5	3				"Comedy
           

            Comedy"					
54683	Saikyou Onmyouji Mini		Comedy	Unknown	最強陰陽師みに	ONA	18	Dec 26, 2022 to Mar 28, 2023	Unknown	Unknown	Unknown	AQUA ARIS	Light novel	1 min. per ep.	PG-13 - Teens 13 or older	"10749"	14240	712	0	46	346	42	50	228	20	2	8	15	56	57	15	9	5	3				"Comedy
           

            Comedy"					
55637	Tsuki no Hana		Mahou Shoujo, Music	Unknown	月の花	Music	1	Jun 13, 2023	Unknown	THINKR	King Records	Unknown	Original	4 min.	G - All Ages	"N/A"	17674	321	1	12	238	5	11	55	14	5	18	43	41	24	7	3	1	3			"Mahou Shoujo
           

            Mahou Shoujo
           
           ,
           
            Music
           

            Music"						
55637	Tsuki no Hana		Mahou Shoujo, Music	Unknown	月の花	Music	1	Jun 13, 2023	Unknown	THINKR	King Records	Unknown	Original	4 min.	G - All Ages	"N/A"	17674	321	1	12	238	5	11	55	14	5	18	43	41	24	7	3	1	3			"Mahou Shoujo
           

            Mahou Shoujo
           
           ,
           
            Music
           

            Music"						
55742	Mahoutsukai no Yome Season 2 Part 2		Drama, Fantasy, Romance, Mythology, Shounen	The Ancient Magus' Bride Season 2 Part 2	魔法使いの嫁 SEASON2 第2クール	TV	12	Oct 5, 2023 to Dec 21, 2023	Fall 2023	flying DOG, bilibili, Mag Garden, Chiptune, Twin Engine	Unknown	Studio Kafka	Manga	24 min. per ep.	PG-13 - Teens 13 or older	"817"	2610	65687	176	29874	28	845	453	34487	988	1152	2492	1673	493	198	57	16	11	29	"Mythology
            

             Mythology"	"Shounen
            

             Shounen"							
55742	Mahoutsukai no Yome Season 2 Part 2		Drama, Fantasy, Romance, Mythology, Shounen	The Ancient Magus' Bride Season 2 Part 2	魔法使いの嫁 SEASON2 第2クール	TV	12	Oct 5, 2023 to Dec 21, 2023	Fall 2023	flying DOG, bilibili, Mag Garden, Chiptune, Twin Engine	Unknown	Studio Kafka	Manga	24 min. per ep.	PG-13 - Teens 13 or older	"817"	2610	65687	176	29874	28	845	453	34487	988	1152	2492	1673	493	198	57	16	11	29	"Mythology
            

             Mythology"	"Shounen
            

             Shounen"							
57031	Vampire Dormitory		Romance, Supernatural, Crossdressing, Vampire, Shoujo	Unknown	ヴァンパイア男子寮	TV	Unknown	Apr 2024 to ?	Spring 2024	Avex Pictures	Unknown	Studio Blanc.	Manga	Unknown	Unknown	"N/A"	9897	2817	16	3	0	1	0	2813	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown		"Shoujo
           

            Shoujo"	"Crossdressing
           

            Crossdressing
           
           ,
           
            Vampire
           

            Vampire"						
57031	Vampire Dormitory		Romance, Supernatural, Crossdressing, Vampire, Shoujo	Unknown	ヴァンパイア男子寮	TV	Unknown	Apr 2024 to ?	Spring 2024	Avex Pictures	Unknown	Studio Blanc.	Manga	Unknown	Unknown	"N/A"	9897	2817	16	3	0	1	0	2813	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown		"Shoujo
           

            Shoujo"	"Crossdressing
           

            Crossdressing
           
           ,
           
            Vampire
           

            Vampire"						
